image_file,total_detections,Bbox
final/full_stack/final_full_stack1892.tif,3,"[0.7010980248451233, 0.4410868287086487, 0.08483356982469559, 0.0680997297167778]"
final/full_stack/final_full_stack1892.tif,3,"[0.05833815038204193, 0.44545045495033264, 0.09278766065835953, 0.07354736328125]"
final/full_stack/final_full_stack1892.tif,3,"[0.3657785654067993, 0.9616183042526245, 0.0890180841088295, 0.07081817835569382]"
final/full_stack/final_full_stack1893.tif,3,"[0.7012035250663757, 0.44120752811431885, 0.08557877689599991, 0.06874477863311768]"
final/full_stack/final_full_stack1893.tif,3,"[0.05826568230986595, 0.44563794136047363, 0.09319981932640076, 0.07409507036209106]"
final/full_stack/final_full_stack1893.tif,3,"[0.3658647835254669, 0.9614620804786682, 0.08854912966489792, 0.0705312043428421]"
final/full_stack/final_full_stack1894.tif,3,"[0.7012389302253723, 0.44165176153182983, 0.08507674187421799, 0.06748048961162567]"
final/full_stack/final_full_stack1894.tif,3,"[0.05824420601129532, 0.44547319412231445, 0.09298200160264969, 0.07371439039707184]"
final/full_stack/final_full_stack1894.tif,3,"[0.3660027086734772, 0.9614647030830383, 0.0887753963470459, 0.07010211795568466]"
final/full_stack/final_full_stack1895.tif,3,"[0.7008377313613892, 0.4418240785598755, 0.08515623956918716, 0.06750426441431046]"
final/full_stack/final_full_stack1895.tif,3,"[0.058253176510334015, 0.44514721632003784, 0.0926433652639389, 0.07335234433412552]"
final/full_stack/final_full_stack1895.tif,3,"[0.3661017417907715, 0.9617003798484802, 0.08751708269119263, 0.06962603330612183]"
final/full_stack/final_full_stack1896.tif,3,"[0.7007970809936523, 0.44192439317703247, 0.08464208990335464, 0.06733964383602142]"
final/full_stack/final_full_stack1896.tif,3,"[0.05828668922185898, 0.44506344199180603, 0.09299318492412567, 0.07371283322572708]"
final/full_stack/final_full_stack1896.tif,3,"[0.36600908637046814, 0.9618796110153198, 0.08756497502326965, 0.0697784498333931]"
final/full_stack/final_full_stack1897.tif,3,"[0.700619637966156, 0.4420003890991211, 0.08478977531194687, 0.06757144629955292]"
final/full_stack/final_full_stack1897.tif,3,"[0.05839286744594574, 0.44500038027763367, 0.09317251294851303, 0.07386516034603119]"
final/full_stack/final_full_stack1897.tif,3,"[0.36630117893218994, 0.9621945023536682, 0.08810372650623322, 0.06998297572135925]"
final/full_stack/final_full_stack1898.tif,3,"[0.7007230520248413, 0.4418681859970093, 0.08459844440221786, 0.06737089902162552]"
final/full_stack/final_full_stack1898.tif,3,"[0.058280885219573975, 0.44490745663642883, 0.09302736073732376, 0.07377462089061737]"
final/full_stack/final_full_stack1898.tif,3,"[0.3661210834980011, 0.962098240852356, 0.08745617419481277, 0.06988076120615005]"
final/full_stack/final_full_stack1899.tif,3,"[0.7005338668823242, 0.44178447127342224, 0.08507639169692993, 0.06750643998384476]"
final/full_stack/final_full_stack1899.tif,3,"[0.05836136266589165, 0.4450923204421997, 0.09294512122869492, 0.07375892996788025]"
final/full_stack/final_full_stack1899.tif,3,"[0.36634019017219543, 0.9620322585105896, 0.08708754181861877, 0.06999299675226212]"
final/full_stack/final_full_stack1900.tif,3,"[0.7007321715354919, 0.44134798645973206, 0.08472678065299988, 0.0674208253622055]"
final/full_stack/final_full_stack1900.tif,3,"[0.05839471146464348, 0.44508302211761475, 0.09285996109247208, 0.07358191907405853]"
final/full_stack/final_full_stack1900.tif,3,"[0.36642467975616455, 0.9621440172195435, 0.08727388083934784, 0.07010702788829803]"
final/full_stack/final_full_stack1901.tif,3,"[0.7009090781211853, 0.4415280818939209, 0.08465497195720673, 0.06727851927280426]"
final/full_stack/final_full_stack1901.tif,3,"[0.05807811766862869, 0.44519487023353577, 0.09402865916490555, 0.07395564764738083]"
final/full_stack/final_full_stack1901.tif,3,"[0.3669532835483551, 0.9621661305427551, 0.08673050254583359, 0.0696331188082695]"
final/full_stack/final_full_stack1902.tif,3,"[0.7010297775268555, 0.44158363342285156, 0.08583468198776245, 0.06808417290449142]"
final/full_stack/final_full_stack1902.tif,3,"[0.05824912711977959, 0.4450809359550476, 0.09391263127326965, 0.07402193546295166]"
final/full_stack/final_full_stack1902.tif,3,"[0.3664577305316925, 0.9619150757789612, 0.08602985739707947, 0.06972190737724304]"
final/full_stack/final_full_stack1903.tif,3,"[0.7012388110160828, 0.44176071882247925, 0.08528029918670654, 0.06760969758033752]"
final/full_stack/final_full_stack1903.tif,3,"[0.05825313553214073, 0.4450894296169281, 0.09351806342601776, 0.07359610497951508]"
final/full_stack/final_full_stack1903.tif,3,"[0.36668527126312256, 0.9620708227157593, 0.08511914312839508, 0.06921225786209106]"
final/full_stack/final_full_stack1904.tif,3,"[0.7014474868774414, 0.4420337975025177, 0.08540745824575424, 0.06725729256868362]"
final/full_stack/final_full_stack1904.tif,3,"[0.05829176306724548, 0.4451609253883362, 0.09323138743638992, 0.07339848577976227]"
final/full_stack/final_full_stack1904.tif,3,"[0.36667925119400024, 0.9620698690414429, 0.085605688393116, 0.06916450709104538]"
final/full_stack/final_full_stack1905.tif,3,"[0.701499879360199, 0.44182369112968445, 0.08517935872077942, 0.06769049167633057]"
final/full_stack/final_full_stack1905.tif,3,"[0.05793323740363121, 0.44495508074760437, 0.0930527076125145, 0.07319750636816025]"
final/full_stack/final_full_stack1905.tif,3,"[0.3664645850658417, 0.9618299007415771, 0.08505663275718689, 0.06906144320964813]"
final/full_stack/final_full_stack1906.tif,3,"[0.7011829614639282, 0.44169098138809204, 0.08466500788927078, 0.0674043670296669]"
final/full_stack/final_full_stack1906.tif,3,"[0.058260973542928696, 0.44503384828567505, 0.09366538375616074, 0.07384875416755676]"
final/full_stack/final_full_stack1906.tif,3,"[0.3667329251766205, 0.9617186784744263, 0.08581525087356567, 0.06921310722827911]"
final/full_stack/final_full_stack1907.tif,3,"[0.7008885145187378, 0.44146600365638733, 0.08383623510599136, 0.06682007014751434]"
final/full_stack/final_full_stack1907.tif,3,"[0.05859120935201645, 0.44507336616516113, 0.09367045760154724, 0.07412802428007126]"
final/full_stack/final_full_stack1907.tif,3,"[0.3665848672389984, 0.9617279767990112, 0.0860157236456871, 0.0695774257183075]"
final/full_stack/final_full_stack1908.tif,3,"[0.700659990310669, 0.44155025482177734, 0.08323601633310318, 0.06670191884040833]"
final/full_stack/final_full_stack1908.tif,3,"[0.05843526870012283, 0.44507232308387756, 0.09373155981302261, 0.0742272138595581]"
final/full_stack/final_full_stack1908.tif,3,"[0.3665057122707367, 0.9619618058204651, 0.08607100695371628, 0.06934671849012375]"
final/full_stack/final_full_stack1909.tif,3,"[0.7006229162216187, 0.4416704773902893, 0.08279687911272049, 0.06632540374994278]"
final/full_stack/final_full_stack1909.tif,3,"[0.05826493725180626, 0.44491955637931824, 0.0923772007226944, 0.07338032871484756]"
final/full_stack/final_full_stack1909.tif,3,"[0.3663848638534546, 0.9622083306312561, 0.08629406243562698, 0.06925272941589355]"
final/full_stack/final_full_stack1910.tif,3,"[0.7006990909576416, 0.441426157951355, 0.08262775093317032, 0.06639906018972397]"
final/full_stack/final_full_stack1910.tif,3,"[0.058237940073013306, 0.4448997676372528, 0.09234169870615005, 0.07316658645868301]"
final/full_stack/final_full_stack1910.tif,3,"[0.3661462962627411, 0.9622728824615479, 0.08655895292758942, 0.0692143365740776]"
final/full_stack/final_full_stack1911.tif,3,"[0.7005065083503723, 0.44130146503448486, 0.08219680935144424, 0.06622768193483353]"
final/full_stack/final_full_stack1911.tif,3,"[0.058339547365903854, 0.4452419579029083, 0.0922544077038765, 0.07301605492830276]"
final/full_stack/final_full_stack1911.tif,3,"[0.36625322699546814, 0.9621710181236267, 0.08668968081474304, 0.06929868459701538]"
final/full_stack/final_full_stack1912.tif,3,"[0.7003157138824463, 0.4413958489894867, 0.0817367434501648, 0.06611431390047073]"
final/full_stack/final_full_stack1912.tif,3,"[0.05826709046959877, 0.44539642333984375, 0.0924948900938034, 0.07322753220796585]"
final/full_stack/final_full_stack1912.tif,3,"[0.3660033047199249, 0.9621697068214417, 0.0873221606016159, 0.06930634379386902]"
final/full_stack/final_full_stack1913.tif,3,"[0.7002414464950562, 0.4414336681365967, 0.0819927528500557, 0.06609875708818436]"
final/full_stack/final_full_stack1913.tif,3,"[0.058730583637952805, 0.44510287046432495, 0.09292693436145782, 0.07334515452384949]"
final/full_stack/final_full_stack1913.tif,3,"[0.3660237193107605, 0.9622300267219543, 0.08705222606658936, 0.06903789937496185]"
final/full_stack/final_full_stack1914.tif,3,"[0.7002520561218262, 0.4415076971054077, 0.08226398378610611, 0.06575093418359756]"
final/full_stack/final_full_stack1914.tif,3,"[0.05894966796040535, 0.4449678063392639, 0.09254030883312225, 0.07284912467002869]"
final/full_stack/final_full_stack1914.tif,3,"[0.3662044405937195, 0.9621083736419678, 0.08640413731336594, 0.06883554905653]"
final/full_stack/final_full_stack1915.tif,3,"[0.7010653614997864, 0.44143369793891907, 0.08289109170436859, 0.06648047268390656]"
final/full_stack/final_full_stack1915.tif,3,"[0.058897826820611954, 0.4449854791164398, 0.09263677895069122, 0.07310338318347931]"
final/full_stack/final_full_stack1915.tif,3,"[0.36642417311668396, 0.962180495262146, 0.08645462989807129, 0.0686621367931366]"
final/full_stack/final_full_stack1916.tif,3,"[0.7012646794319153, 0.4415091574192047, 0.0832432433962822, 0.06702898442745209]"
final/full_stack/final_full_stack1916.tif,3,"[0.058651845902204514, 0.44502612948417664, 0.09220129251480103, 0.07279645651578903]"
final/full_stack/final_full_stack1916.tif,3,"[0.3660530745983124, 0.9619007110595703, 0.0866566076874733, 0.06885483860969543]"
final/full_stack/final_full_stack1917.tif,3,"[0.7011789083480835, 0.44176560640335083, 0.08312677592039108, 0.0667099580168724]"
final/full_stack/final_full_stack1917.tif,3,"[0.058508336544036865, 0.4449319541454315, 0.09241337329149246, 0.07294254004955292]"
final/full_stack/final_full_stack1917.tif,3,"[0.3657630980014801, 0.9619622826576233, 0.0871669128537178, 0.06882647424936295]"
final/full_stack/final_full_stack1918.tif,3,"[0.7005967497825623, 0.441759318113327, 0.08336979895830154, 0.06684555113315582]"
final/full_stack/final_full_stack1918.tif,3,"[0.05842204764485359, 0.44505009055137634, 0.09183524549007416, 0.07264327257871628]"
final/full_stack/final_full_stack1918.tif,3,"[0.3654170632362366, 0.9620091915130615, 0.08692988008260727, 0.06873854249715805]"
final/full_stack/final_full_stack1919.tif,3,"[0.7005650401115417, 0.4417920708656311, 0.08295918256044388, 0.06697868555784225]"
final/full_stack/final_full_stack1919.tif,3,"[0.05864964425563812, 0.44520270824432373, 0.09200025349855423, 0.07292439043521881]"
final/full_stack/final_full_stack1919.tif,3,"[0.36578479409217834, 0.9618175029754639, 0.08634453266859055, 0.06868293881416321]"
final/full_stack/final_full_stack1920.tif,3,"[0.7007513642311096, 0.4415096044540405, 0.08274885267019272, 0.06649049371480942]"
final/full_stack/final_full_stack1920.tif,3,"[0.058711688965559006, 0.4452606737613678, 0.09230401366949081, 0.07311401516199112]"
final/full_stack/final_full_stack1920.tif,3,"[0.366220086812973, 0.9621369242668152, 0.08684531599283218, 0.06854072958230972]"
final/full_stack/final_full_stack1921.tif,3,"[0.7010772824287415, 0.44136843085289, 0.08238992840051651, 0.06612083315849304]"
final/full_stack/final_full_stack1921.tif,3,"[0.05861356109380722, 0.4451126456260681, 0.09171424061059952, 0.07268894463777542]"
final/full_stack/final_full_stack1921.tif,3,"[0.36588579416275024, 0.9625479578971863, 0.08668281137943268, 0.068339042365551]"
final/full_stack/final_full_stack1922.tif,3,"[0.7016332745552063, 0.44132667779922485, 0.08223856985569, 0.06598595529794693]"
final/full_stack/final_full_stack1922.tif,3,"[0.05865967646241188, 0.445099413394928, 0.09118162840604782, 0.07214459031820297]"
final/full_stack/final_full_stack1922.tif,3,"[0.3660435974597931, 0.9625560641288757, 0.0862417072057724, 0.06807693839073181]"
final/full_stack/final_full_stack1923.tif,3,"[0.7014033198356628, 0.4415197968482971, 0.08226291835308075, 0.06585574895143509]"
final/full_stack/final_full_stack1923.tif,3,"[0.05873120576143265, 0.44475817680358887, 0.09094434231519699, 0.07193231582641602]"
final/full_stack/final_full_stack1923.tif,3,"[0.36660102009773254, 0.9627699851989746, 0.08607836067676544, 0.0682692602276802]"
final/full_stack/final_full_stack1924.tif,3,"[0.7015193104743958, 0.44155317544937134, 0.08288493007421494, 0.06646666675806046]"
final/full_stack/final_full_stack1924.tif,3,"[0.058837998658418655, 0.4447692334651947, 0.09155836701393127, 0.07252375781536102]"
final/full_stack/final_full_stack1924.tif,3,"[0.3664837181568146, 0.9627516865730286, 0.08631748706102371, 0.06854034960269928]"
final/full_stack/final_full_stack1925.tif,3,"[0.7010876536369324, 0.44140762090682983, 0.08236771821975708, 0.06631056219339371]"
final/full_stack/final_full_stack1925.tif,3,"[0.05814823508262634, 0.4445207715034485, 0.08968949317932129, 0.07089103013277054]"
final/full_stack/final_full_stack1925.tif,3,"[0.3662262260913849, 0.9627219438552856, 0.08544697612524033, 0.06839852035045624]"
final/full_stack/final_full_stack1926.tif,3,"[0.700905442237854, 0.4413229525089264, 0.08227808773517609, 0.06593683362007141]"
final/full_stack/final_full_stack1926.tif,3,"[0.05838670954108238, 0.4442005157470703, 0.08874030411243439, 0.06956934183835983]"
final/full_stack/final_full_stack1926.tif,3,"[0.3664318323135376, 0.9626176953315735, 0.0845818966627121, 0.06800828874111176]"
final/full_stack/final_full_stack1927.tif,3,"[0.700921356678009, 0.44148582220077515, 0.08279942721128464, 0.06598690152168274]"
final/full_stack/final_full_stack1927.tif,3,"[0.3667255938053131, 0.9627017974853516, 0.08383704721927643, 0.06745940446853638]"
final/full_stack/final_full_stack1927.tif,3,"[0.05856335908174515, 0.44445109367370605, 0.08833333104848862, 0.06920076906681061]"
final/full_stack/final_full_stack1928.tif,3,"[0.701007068157196, 0.4415779411792755, 0.08269889652729034, 0.06616305559873581]"
final/full_stack/final_full_stack1928.tif,3,"[0.3666878044605255, 0.9626907110214233, 0.08308695256710052, 0.06712222099304199]"
final/full_stack/final_full_stack1928.tif,3,"[0.059280332177877426, 0.4441803991794586, 0.08918321877717972, 0.06942212581634521]"
final/full_stack/final_full_stack1929.tif,3,"[0.7009109854698181, 0.4414718747138977, 0.08247920125722885, 0.06635046005249023]"
final/full_stack/final_full_stack1929.tif,3,"[0.3664478361606598, 0.9627076387405396, 0.08339744806289673, 0.066977359354496]"
final/full_stack/final_full_stack1929.tif,3,"[0.05934818461537361, 0.44426217675209045, 0.09022602438926697, 0.06977008283138275]"
final/full_stack/final_full_stack1930.tif,3,"[0.700796365737915, 0.44137126207351685, 0.08170201629400253, 0.06616811454296112]"
final/full_stack/final_full_stack1930.tif,3,"[0.3668825924396515, 0.9625020027160645, 0.08463811874389648, 0.06792706996202469]"
final/full_stack/final_full_stack1930.tif,3,"[0.05955100059509277, 0.44457128643989563, 0.09023116528987885, 0.07027869671583176]"
final/full_stack/final_full_stack1931.tif,3,"[0.700905978679657, 0.4414377808570862, 0.08176974207162857, 0.06583655625581741]"
final/full_stack/final_full_stack1931.tif,3,"[0.3667738437652588, 0.9620827436447144, 0.08487015962600708, 0.06819796562194824]"
final/full_stack/final_full_stack1931.tif,3,"[0.05896417051553726, 0.445053368806839, 0.09076391160488129, 0.07140139490365982]"
final/full_stack/final_full_stack1932.tif,3,"[0.701014518737793, 0.4415285885334015, 0.08185020834207535, 0.06555062532424927]"
final/full_stack/final_full_stack1932.tif,3,"[0.36666616797447205, 0.9622921943664551, 0.08454619348049164, 0.06791477650403976]"
final/full_stack/final_full_stack1932.tif,3,"[0.05814468115568161, 0.44478270411491394, 0.08987552672624588, 0.07094871252775192]"
final/full_stack/final_full_stack1933.tif,3,"[0.7008911967277527, 0.4416205883026123, 0.08225588500499725, 0.06545951962471008]"
final/full_stack/final_full_stack1933.tif,3,"[0.058283738791942596, 0.4447554647922516, 0.09051740169525146, 0.07170723378658295]"
final/full_stack/final_full_stack1933.tif,3,"[0.36704790592193604, 0.9626250863075256, 0.08441571891307831, 0.06774523854255676]"
final/full_stack/final_full_stack1934.tif,3,"[0.7010869979858398, 0.4413922429084778, 0.08218474686145782, 0.06555856764316559]"
final/full_stack/final_full_stack1934.tif,3,"[0.05845934897661209, 0.44499412178993225, 0.09130033105611801, 0.07174122333526611]"
final/full_stack/final_full_stack1934.tif,3,"[0.3669508993625641, 0.9626078605651855, 0.08396359533071518, 0.06750942021608353]"
final/full_stack/final_full_stack1935.tif,3,"[0.7007893919944763, 0.4412103295326233, 0.08207983523607254, 0.06541275978088379]"
final/full_stack/final_full_stack1935.tif,3,"[0.05857870727777481, 0.44457781314849854, 0.09063339978456497, 0.07116051763296127]"
final/full_stack/final_full_stack1935.tif,3,"[0.3666507303714752, 0.9626292586326599, 0.0840776190161705, 0.06731151789426804]"
final/full_stack/final_full_stack1936.tif,3,"[0.7007416486740112, 0.4410846531391144, 0.08211217075586319, 0.06556721776723862]"
final/full_stack/final_full_stack1936.tif,3,"[0.05874805897474289, 0.44467538595199585, 0.090129055082798, 0.07112202793359756]"
final/full_stack/final_full_stack1936.tif,3,"[0.3666813373565674, 0.9625402092933655, 0.08335892856121063, 0.06689348816871643]"
final/full_stack/final_full_stack1937.tif,3,"[0.7005475759506226, 0.4409579634666443, 0.0821119174361229, 0.06636833399534225]"
final/full_stack/final_full_stack1937.tif,3,"[0.058964766561985016, 0.4447888433933258, 0.09030810743570328, 0.07137099653482437]"
final/full_stack/final_full_stack1937.tif,3,"[0.3666061460971832, 0.9624422192573547, 0.08411334455013275, 0.06779563426971436]"
final/full_stack/final_full_stack1938.tif,3,"[0.7009515762329102, 0.44080695509910583, 0.08182784914970398, 0.06660892814397812]"
final/full_stack/final_full_stack1938.tif,3,"[0.05946929380297661, 0.4447917640209198, 0.09016460925340652, 0.07106675952672958]"
final/full_stack/final_full_stack1938.tif,3,"[0.36687788367271423, 0.9622098207473755, 0.08495800942182541, 0.068158820271492]"
final/full_stack/final_full_stack1939.tif,3,"[0.7014725804328918, 0.44075560569763184, 0.08117329329252243, 0.0663076788187027]"
final/full_stack/final_full_stack1939.tif,3,"[0.058689773082733154, 0.445296972990036, 0.08798066526651382, 0.06968177109956741]"
final/full_stack/final_full_stack1939.tif,3,"[0.3673311769962311, 0.9620356559753418, 0.08376852422952652, 0.06757305562496185]"
final/full_stack/final_full_stack1940.tif,3,"[0.7011389136314392, 0.44107189774513245, 0.08075106889009476, 0.06539380550384521]"
final/full_stack/final_full_stack1940.tif,3,"[0.3665670156478882, 0.962179958820343, 0.08372103422880173, 0.06760530173778534]"
final/full_stack/final_full_stack1940.tif,3,"[0.05819093808531761, 0.4453872740268707, 0.08812878280878067, 0.07002609223127365]"
final/full_stack/final_full_stack1941.tif,3,"[0.7009429335594177, 0.4411540627479553, 0.08115720003843307, 0.06531035900115967]"
final/full_stack/final_full_stack1941.tif,3,"[0.05849049240350723, 0.44519859552383423, 0.08963276445865631, 0.07078707218170166]"
final/full_stack/final_full_stack1941.tif,3,"[0.3664737343788147, 0.9625450968742371, 0.0845809280872345, 0.0674837976694107]"
final/full_stack/final_full_stack1942.tif,3,"[0.7009558081626892, 0.44107794761657715, 0.08165276795625687, 0.06522384285926819]"
final/full_stack/final_full_stack1942.tif,3,"[0.05869463086128235, 0.4451688528060913, 0.09022371470928192, 0.07066202163696289]"
final/full_stack/final_full_stack1942.tif,3,"[0.3658081293106079, 0.9626950621604919, 0.08409880846738815, 0.06738574057817459]"
final/full_stack/final_full_stack1943.tif,3,"[0.7007786631584167, 0.44105058908462524, 0.08149687945842743, 0.06567221879959106]"
final/full_stack/final_full_stack1943.tif,3,"[0.05884349346160889, 0.4448733925819397, 0.08945273607969284, 0.07019222527742386]"
final/full_stack/final_full_stack1943.tif,3,"[0.365958034992218, 0.9629038572311401, 0.08407184481620789, 0.06732693314552307]"
final/full_stack/final_full_stack1944.tif,3,"[0.7012088894844055, 0.4412609040737152, 0.08156140893697739, 0.0656861662864685]"
final/full_stack/final_full_stack1944.tif,3,"[0.05868932604789734, 0.4447244107723236, 0.09018763899803162, 0.0708974152803421]"
final/full_stack/final_full_stack1944.tif,3,"[0.366159051656723, 0.9627873301506042, 0.084039606153965, 0.06732248514890671]"
final/full_stack/final_full_stack1945.tif,3,"[0.7012264728546143, 0.4411311745643616, 0.08115913718938828, 0.06530945748090744]"
final/full_stack/final_full_stack1945.tif,3,"[0.3661646544933319, 0.9625905156135559, 0.08318427205085754, 0.06731917709112167]"
final/full_stack/final_full_stack1945.tif,3,"[0.058565881103277206, 0.44469326734542847, 0.0899624302983284, 0.07095268368721008]"
final/full_stack/final_full_stack1946.tif,3,"[0.7008605003356934, 0.4411817789077759, 0.08040125668048859, 0.06472218036651611]"
final/full_stack/final_full_stack1946.tif,3,"[0.058769453316926956, 0.44485214352607727, 0.08934449404478073, 0.0704517811536789]"
final/full_stack/final_full_stack1946.tif,3,"[0.36599200963974, 0.9623628258705139, 0.08263403922319412, 0.06725525856018066]"
final/full_stack/final_full_stack1947.tif,3,"[0.7010270357131958, 0.4414268136024475, 0.08112308382987976, 0.0647076666355133]"
final/full_stack/final_full_stack1947.tif,3,"[0.05858267471194267, 0.444852352142334, 0.08797477185726166, 0.06987906247377396]"
final/full_stack/final_full_stack1947.tif,3,"[0.3653373420238495, 0.9624954462051392, 0.08216406404972076, 0.06719937175512314]"
final/full_stack/final_full_stack1948.tif,3,"[0.7014190554618835, 0.44134119153022766, 0.08072565495967865, 0.06498059630393982]"
final/full_stack/final_full_stack1948.tif,3,"[0.05876161530613899, 0.4449959099292755, 0.08898567408323288, 0.07035291939973831]"
final/full_stack/final_full_stack1948.tif,3,"[0.36468997597694397, 0.962863564491272, 0.08162794262170792, 0.06616806238889694]"
final/full_stack/final_full_stack1949.tif,3,"[0.7019057869911194, 0.4410652816295624, 0.0797097235918045, 0.06329279392957687]"
final/full_stack/final_full_stack1949.tif,3,"[0.05855666473507881, 0.44594913721084595, 0.08876845240592957, 0.0697077289223671]"
final/full_stack/final_full_stack1949.tif,3,"[0.36586636304855347, 0.9628877639770508, 0.08226795494556427, 0.06752322614192963]"
final/full_stack/final_full_stack1950.tif,3,"[0.36647388339042664, 0.9629948139190674, 0.08183032274246216, 0.06836844980716705]"
final/full_stack/final_full_stack1950.tif,3,"[0.7016853094100952, 0.44034141302108765, 0.08058163523674011, 0.06370046734809875]"
final/full_stack/final_full_stack1950.tif,3,"[0.058216579258441925, 0.44651249051094055, 0.08815637230873108, 0.06915093958377838]"
final/full_stack/final_full_stack1951.tif,3,"[0.05841728672385216, 0.446481853723526, 0.08831683546304703, 0.06917452812194824]"
final/full_stack/final_full_stack1951.tif,3,"[0.7017673850059509, 0.4405243396759033, 0.08181940019130707, 0.06434675306081772]"
final/full_stack/final_full_stack1951.tif,3,"[0.36666011810302734, 0.9633241295814514, 0.08286211639642715, 0.06863585114479065]"
final/full_stack/final_full_stack1952.tif,3,"[0.701603889465332, 0.4407534897327423, 0.08280044049024582, 0.06493630260229111]"
final/full_stack/final_full_stack1952.tif,3,"[0.05857475474476814, 0.44624415040016174, 0.08793231844902039, 0.0689186155796051]"
final/full_stack/final_full_stack1952.tif,3,"[0.36695143580436707, 0.9637423753738403, 0.08500000089406967, 0.06949516385793686]"
final/full_stack/final_full_stack1953.tif,3,"[0.701642632484436, 0.4409468472003937, 0.08337443321943283, 0.06533011794090271]"
final/full_stack/final_full_stack1953.tif,3,"[0.05876719206571579, 0.4461248219013214, 0.08845889568328857, 0.06888921558856964]"
final/full_stack/final_full_stack1953.tif,3,"[0.36697325110435486, 0.9639579653739929, 0.08597765862941742, 0.07002042233943939]"
final/full_stack/final_full_stack1954.tif,3,"[0.05956103280186653, 0.4459650218486786, 0.08888495713472366, 0.06858446449041367]"
final/full_stack/final_full_stack1954.tif,3,"[0.7018358111381531, 0.44117915630340576, 0.0829579085111618, 0.06497884541749954]"
final/full_stack/final_full_stack1954.tif,3,"[0.3669370114803314, 0.9640978574752808, 0.08577300608158112, 0.06997541338205338]"
final/full_stack/final_full_stack1955.tif,3,"[0.05865392088890076, 0.4462108612060547, 0.0883556678891182, 0.06886997073888779]"
final/full_stack/final_full_stack1955.tif,3,"[0.7018524408340454, 0.44115379452705383, 0.08234511315822601, 0.06505359709262848]"
final/full_stack/final_full_stack1955.tif,3,"[0.36683881282806396, 0.9639179706573486, 0.08491019159555435, 0.06974498182535172]"
final/full_stack/final_full_stack1956.tif,3,"[0.7014806270599365, 0.44096505641937256, 0.08243189007043839, 0.0656207799911499]"
final/full_stack/final_full_stack1956.tif,3,"[0.058623842895030975, 0.44611725211143494, 0.08839928358793259, 0.06876430660486221]"
final/full_stack/final_full_stack1956.tif,3,"[0.36671945452690125, 0.963900089263916, 0.08506638556718826, 0.07010504603385925]"
final/full_stack/final_full_stack1957.tif,3,"[0.7013707160949707, 0.4405065178871155, 0.08153380453586578, 0.06588676571846008]"
final/full_stack/final_full_stack1957.tif,3,"[0.058275628834962845, 0.4464687705039978, 0.08774995803833008, 0.06808516383171082]"
final/full_stack/final_full_stack1957.tif,3,"[0.36583927273750305, 0.9638906121253967, 0.08351223915815353, 0.06962329149246216]"
final/full_stack/final_full_stack1958.tif,3,"[0.7016152739524841, 0.4396631717681885, 0.08040767163038254, 0.066611148416996]"
final/full_stack/final_full_stack1958.tif,3,"[0.36604660749435425, 0.9638030529022217, 0.08281026780605316, 0.06925272941589355]"
final/full_stack/final_full_stack1958.tif,3,"[0.05800287425518036, 0.4462847113609314, 0.0877644345164299, 0.068001389503479]"
final/full_stack/final_full_stack1959.tif,3,"[0.701582670211792, 0.4391477406024933, 0.07871885597705841, 0.06561709195375443]"
final/full_stack/final_full_stack1959.tif,3,"[0.3659491240978241, 0.9636480212211609, 0.08211039006710052, 0.06805500388145447]"
final/full_stack/final_full_stack1959.tif,3,"[0.0584702230989933, 0.4457371234893799, 0.08838296681642532, 0.06844045221805573]"
final/full_stack/final_full_stack1960.tif,3,"[0.7017266750335693, 0.43985000252723694, 0.07927985489368439, 0.06508777290582657]"
final/full_stack/final_full_stack1960.tif,3,"[0.058867644518613815, 0.4456008970737457, 0.08850259333848953, 0.06879815459251404]"
final/full_stack/final_full_stack1960.tif,3,"[0.365856409072876, 0.9630942940711975, 0.08082374185323715, 0.0670977309346199]"
final/full_stack/final_full_stack1961.tif,3,"[0.05853734537959099, 0.4450564980506897, 0.08881360292434692, 0.0694829672574997]"
final/full_stack/final_full_stack1961.tif,3,"[0.7022896409034729, 0.44031471014022827, 0.0785575658082962, 0.06431374698877335]"
final/full_stack/final_full_stack1961.tif,3,"[0.36608025431632996, 0.9629510045051575, 0.07999175786972046, 0.06656169891357422]"
final/full_stack/final_full_stack1962.tif,3,"[0.05891402065753937, 0.4448468089103699, 0.08841068297624588, 0.06954339146614075]"
final/full_stack/final_full_stack1962.tif,3,"[0.7007496953010559, 0.44064265489578247, 0.07893452793359756, 0.06389676034450531]"
final/full_stack/final_full_stack1962.tif,3,"[0.365691602230072, 0.9625884294509888, 0.08101631700992584, 0.06652122735977173]"
final/full_stack/final_full_stack1963.tif,3,"[0.7004152536392212, 0.4410722255706787, 0.07944139838218689, 0.06370746344327927]"
final/full_stack/final_full_stack1963.tif,3,"[0.05850664898753166, 0.44484618306159973, 0.08799009770154953, 0.06919921189546585]"
final/full_stack/final_full_stack1963.tif,3,"[0.36533603072166443, 0.962313175201416, 0.08143758028745651, 0.06708987802267075]"
final/full_stack/final_full_stack1964.tif,3,"[0.7013348340988159, 0.44074034690856934, 0.07939627766609192, 0.0644686296582222]"
final/full_stack/final_full_stack1964.tif,3,"[0.05889340117573738, 0.4448528587818146, 0.08774139732122421, 0.06868819147348404]"
final/full_stack/final_full_stack1964.tif,3,"[0.36442673206329346, 0.9628477692604065, 0.08324895054101944, 0.06730092316865921]"
